name,address,phone,category,city,url,source
Total Zambia Limited,"Plot F/Lusak/1646505, Great E, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1461/Total_Zambia_Limited,zambiayp.com
Trade Kings,"Plot No. 29381 Nampundwe Road Light Industrial Area, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/3952/Trade_Kings,zambiayp.com
Tractors PK,"4th Street Airport Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18561/Tractors_PK,zambiayp.com
TRACKME BUSINESS SOLUTIONS LTD,"Fintex building, off Cairo Road, Sapele Ave, 2nd Floor, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19460/TRACKME_BUSINESS_SOLUTIONS_LTD,zambiayp.com
Twashuka  Basic,"P.O.Box 35268, Lusaka Province, Zambia",,,lusaka,https://www.zambiayp.com/company/10239/Twashuka_Basic,zambiayp.com
University of Zambia,"P.O. Box 32379, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/15086/University_of_Zambia,zambiayp.com
Victoria Hospital,"5498 Lunsenfwa Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14341/Victoria_Hospital,zambiayp.com
xclusivezambia,"Shop 1 A E Building, Chilumbulu Road, Lusaka Lusaka ZM, 10101, Zambia",,,lusaka,https://www.zambiayp.com/company/19357/xclusivezambia,zambiayp.com
Yielding Tree Pullet Rearers Ltd,"176 Luanshya Rd, P.O.Box 30229, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4079/Yielding_Tree_Pullet_Rearers_Ltd,zambiayp.com
Zambia Bata Shoe Company Plc,"Mukwa Road Industrial Area P.O. Box 30479, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4054/Zambia_Bata_Shoe_Company_Plc,zambiayp.com
Zambia Federation of Employers,"1st Floor Electra House, Cairo Rd, Box 31941 , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/12825/Zambia_Federation_of_Employers,zambiayp.com
Zambian Fertilizers,"Mukwa Rd, Box 30728, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/13882/Zambian_Fertilizers,zambiayp.com
Zambia Jobs 247,"Chinika Industrial Area, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18025/Zambia_Jobs_247,zambiayp.com
Zazu Africa,"Unit D, Counting House Thabo Mbeki Road Between ZiCA & Deloitte, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19238/Zazu_Africa,zambiayp.com
ZED-ELEGANCE LEATHER,"Mumbwa Road, Garden House, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19429/ZED_ELEGANCE_LEATHER,zambiayp.com
Zega Limited,"Freight Village Lusaka International Airport, P.O.Box 37287, Zambia",,,lusaka,https://www.zambiayp.com/company/1814/Zega_Limited,zambiayp.com
Zipangile Digital Media Services,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19327/Zipangile_Digital_Media_Services,zambiayp.com
ZPOS,"The Works at Latitude 15 Degrees, Leopards Ln, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19254/ZPOS,zambiayp.com
Zsic Life Ltd,"Cairo Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5790/Zsic_Life_Ltd,zambiayp.com
Afgri Corporation Ltd,"Kafue Rd, P.O.Box 37956, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/887/Afgri_Corporation_Ltd,zambiayp.com
Amigo Foods Ltd,"Plot 5192, Luanshya Rd, P.O.Box 34841, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/3794/Amigo_Foods_Ltd,zambiayp.com
Baobab College,"Kafue Rd, Chawama, P.O.Box 350099, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7432/Baobab_College,zambiayp.com
B D O,"Counting House Square Thabo Mbeki Rd, P.O.Box 35139, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1549/B_D_O,zambiayp.com
Best Buy Lighting,"7292 Corner of Mukatasha & Kambala Road, Heavy Industrial Area, P.O. Box: 30318, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16982/Best_Buy_Lighting,zambiayp.com
Childfund Zambia,"Plot 9158 Lunsemfwa Rd, Kalundu, P.O.Box 32682, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7566/Childfund_Zambia,zambiayp.com
Classique Cleaners,"P.O. Box 36599, Cairo Road, North End, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4736/Classique_Cleaners,zambiayp.com
Computer King Limited,"Plot 33022, Kafue Rd, P.O.Box 34902, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4505/Computer_King_Limited,zambiayp.com
Cosmic Computers Suppliers Ltd,"MANDA HILL GREAT EAST ROAD , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4551/Cosmic_Computers_Suppliers_Ltd,zambiayp.com
Davis & Shirtliff (z) Ltd,"LUMUMBA ROAD, NEXT TO FAMILY 24 P.O. BOX 112FW, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5222/Davis_Shirtliff_z_Ltd,zambiayp.com
Diesel-Electric(Lusaka) LTD,"Plot 4791/2 Chafinga Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14203/Diesel_ElectricLusaka_LTD,zambiayp.com
Distinctive HYIP template for your HYIP business,"53 Makeni Mall, T2, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17336/Distinctive_HYIP_template_for_your_HYIP_business,zambiayp.com
Dynamax Distribution Limited,"2157 A Bombay Rd, Kamwala, P.O.Box 30807, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5121/Dynamax_Distribution_Limited,zambiayp.com
Ecobank Zambia,"Acacia Office Park Thabo Mbeki Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7232/Ecobank_Zambia,zambiayp.com
Emmali Blinds and general dealers,"Great north road plot number 2796, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18116/Emmali_Blinds_and_general_dealers,zambiayp.com
Fairview Hotel / Hotel & Tourism Training Institute The,"Cnr. Protea & Church Rd, Luneta, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/44/Fairview_Hotel__Hotel_Tourism_Training_Institute_The,zambiayp.com
Family Health Trust,"Plot Number 13, Lungwebungu road, Rhodespark, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7728/Family_Health_Trust,zambiayp.com
Foam King Manufacturers Limited,"Plot 6300 Kabundi Rd (Off Mumbwa Rd), P.O. Box 31155, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/3802/Foam_King_Manufacturers_Limited,zambiayp.com
Food Lover's Market,"Levy Juncton Mall, Church Road and Kabelenga Road, P.O. Box: 30569, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17007/Food_Lovers_Market,zambiayp.com
FReNBI Bible College,"45B-C, 4th Floor,  Chester House, Cairo Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16464/FReNBI_Bible_College,zambiayp.com
Green 2000,"50 Independence Ave Civic Ctr Area, P.O.Box 30514, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4937/Green_2000,zambiayp.com
Guinness,"Plot 6438, Mungwi Road, Lusaka, 10101, Zambia",,,lusaka,https://www.zambiayp.com/company/18921/Guinness,zambiayp.com
Hausline Logistics Co.,"Villa Elizabetha, Chandwa Musonda Road, Opposite Steel King, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18255/Hausline_Logistics_Co,zambiayp.com
Hazida Motors Limited,"Katanga Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2528/Hazida_Motors_Limited,zambiayp.com
Hokma Incs,"P.o Box 10101, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19120/Hokma_Incs,zambiayp.com
Holiday Inn,"Cnr Birdcage Walk And Haile Selassie Avenue , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7896/Holiday_Inn,zambiayp.com
Honda Zambia Ltd,"Kalambo Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2575/Honda_Zambia_Ltd,zambiayp.com
Hybrid Poultry Farm (z) Ltd,"Hybrid Rd Chamba Valley, P.O.Box 310097, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4131/Hybrid_Poultry_Farm_z_Ltd,zambiayp.com
Indo Zambia Bank,"Plot 6907 Cairo Rd, P.O.Box 35411, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7059/Indo_Zambia_Bank,zambiayp.com
Investrust Bank Plc,"Investrust Bank Main Branch, Olympia Park, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7042/Investrust_Bank_Plc,zambiayp.com
Juba Transportation Ltd,"Plot # 12755 Off Mumbwa Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17156/Juba_Transportation_Ltd,zambiayp.com
Kakwele Lodge,"F/2085 Waterfall Area, Off Airport Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16621/Kakwele_Lodge,zambiayp.com
Kalokoni & Company,"Unnamed Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7650/Kalokoni_Company,zambiayp.com
Kamano Seed Co Ltd,"Plot 12922, Mumbwa Rd, P.O.Box 35330, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4606/Kamano_Seed_Co_Ltd,zambiayp.com
Kazitele Solutions,"Plot 1171 Off Commonwealth Rd, Matero, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17993/Kazitele_Solutions,zambiayp.com
Magnum Security Services,"Bwinjimfumu Rd, Rhodes Park, P.O.Box 30549, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1487/Magnum_Security_Services,zambiayp.com
Manal Investments Ltd,"6948 Mumbwa Rd, P.O.Box 35683, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1055/Manal_Investments_Ltd,zambiayp.com
Matero Girls,"Box 32979, Lusaka Province, Zambia",,,lusaka,https://www.zambiayp.com/company/12508/Matero_Girls,zambiayp.com
Medical Stores Limited,"Plot 6446, Mukwa Rd, Industrial Area, P.O.Box 30207, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5510/Medical_Stores_Limited,zambiayp.com
Mend-a-bath Zambia,"Plot 7221 Kachidza Rd, P.O.Box 35751, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4062/Mend_a_bath_Zambia,zambiayp.com
Multichoice,"Bishops Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7890/Multichoice,zambiayp.com
Mutti Kabelenga Health Services,"No. 123 Nambala Close, Off Bwinjimfumu Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/15451/Mutti_Kabelenga_Health_Services,zambiayp.com
Netagrow Technologies,"H7GM+H74, Cairo Rd, Lusaka 10101, Zambia",,,lusaka,https://www.zambiayp.com/company/19269/Netagrow_Technologies,zambiayp.com
Nshimbi Steel (Z) Ltd,"Plot No. 11020 Mumbwa Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17091/Nshimbi_Steel_Z_Ltd,zambiayp.com
OG Electricals,"5189 Corner Luanshya and Nchoncho Roads, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16983/OG_Electricals,zambiayp.com
Penmarks Limited,"831 Cairo Rd, North End, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2750/Penmarks_Limited,zambiayp.com
Pilatus Engineering Company,"2319 Leopards Hill Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2481/Pilatus_Engineering_Company,zambiayp.com
Professional Insurance Corporation Zambia Limited,"Finsbury Park, Kabwe Round About, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1242/Professional_Insurance_Corporation_Zambia_Limited,zambiayp.com
Sarodi Hardware Limited,"Chachacha Rd, North End, P.O.Box 30631, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4183/Sarodi_Hardware_Limited,zambiayp.com
Savenda Management Services Ltd,"36 Milima Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2100/Savenda_Management_Services_Ltd,zambiayp.com
Savanna Insurance Brokers Ltd,"Plot No 4991 Nsunzu Rd off Independence Ave, P.O.Box 37971, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5862/Savanna_Insurance_Brokers_Ltd,zambiayp.com
Serious aluminium and glass,"Light Industrial Area, Kasuba Road, P. O Box 36662, L<span style=""color: red"">usa</span>ka, Zambia, Lusaka",,,lusaka,https://www.zambiayp.com/company/17423/serious_aluminium_and_glass,zambiayp.com
Shrewd Business Solutions,"Plot No 1584,Nqwerere Road,Chelstone,Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17345/Shrewd_Business_Solutions,zambiayp.com
Simbaland Building Products,"Teagles Road, Makeni, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16998/Simbaland_Building_Products,zambiayp.com
Sobi Industries Ltd,"5192 Luanshya Rd, Villa Elizabetha, P.O.Box 33391, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4221/Sobi_Industries_Ltd,zambiayp.com
Spectra Oil Corporation Limited,"Plot 1691, Lumumba Rd, P.O.Box 35402, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1432/Spectra_Oil_Corporation_Limited,zambiayp.com
Standard Microgrid,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19304/Standard_Microgrid,zambiayp.com
Taj Pamodzi Hotel,"Church Rd, P.O.Box 35450, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4/Taj_Pamodzi_Hotel,zambiayp.com
Thelsac swimming pool builders,"Corner of Great North Road, plot No 20., Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19172/Thelsac_swimming_pool_builders,zambiayp.com
Trellidor,"Plot 5548, Lukanga Road, Kalundu, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4950/Trellidor,zambiayp.com
Tyre King,"Plot 1671 Chifinga Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2684/Tyre_King,zambiayp.com
Umoyo Natural Health,"The Woodlands, Arcades mall, Thabo Mbeki Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16934/Umoyo_Natural_Health,zambiayp.com
Uniturtle Industries (Z) LTD,"9216 Lupenga Road, Off Lumumba Road, Soweto Area, P.O. Box: 35192, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/15078/Uniturtle_Industries_Z_LTD,zambiayp.com
Waterman,"7257 Njolwe Road, off Lumumba Road, Light Industrial Area, Box 31493, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14910/Waterman,zambiayp.com
Windscreen Shop,"Plot 1661 Panganani Rd Light Industrial Area, P.O.Box 32730, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2711/Windscreen_Shop,zambiayp.com
Yendelela Trading Ltd,"5777 Great East Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17268/yendelela-trading-ltd,zambiayp.com
Zambia National Tourist Board,"Kalembwe Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/875/Zambia_National_Tourist_Board,zambiayp.com
Zambia Meteorological Department (ZMD),"Haile Selassie Ave, P.O.Box 30200, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1715/Zambia_Meteorological_Department_ZMD,zambiayp.com
Zambeef Products Plc,"Plot 4970 Manda Rd, Industrial Area, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/3943/Zambeef_Products_Plc,zambiayp.com
Zamsafety Equipment Ltd,"73 Independence Avenue, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4125/Zamsafety_Equipment_Ltd,zambiayp.com
Zambia Institute Of Diplomacy And International Studies,"Corner of Jacaranda Road and Burma Road, P.O.Box 38842, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5875/Zambia_Institute_Of_Diplomacy_And_International_Studies,zambiayp.com
Zambia Development Agency (ZDA),"Zambia Development Agency Privatization House, Nasser Road P. O. Box 30819, Lusaka",,,lusaka,https://www.zambiayp.com/company/8308/Zambia_Development_Agency_ZDA,zambiayp.com
ZCAS,"5309 Dedan Kimathi Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14467/ZCAS,zambiayp.com
ZCN Auto,"Katyetye Road, Chris Corner, Chilenje, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18799/ZCN_Auto,zambiayp.com
Zed skooly,"Mtendere c811, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18429/Zed_skooly,zambiayp.com
Ads With Wise,"Cairo Road , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19024/Ads_With_Wise,zambiayp.com
Advance Diagnostic Center Limited,"30B Joseph Mhwilwa Road, Rhodes park, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16462/Advance_Diagnostic_Center_Limited,zambiayp.com
Africast Conferences & Exhibitions,"The Expo Hub, Plot 100/654, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17463/Africast_Conferences_Exhibitions,zambiayp.com
African Vacations,"39 Milima Road, Woodlands, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18221/African_Vacations,zambiayp.com
Agrivet Africa Ltd,"36343 Kafue Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4346/Agrivet_Africa_Ltd,zambiayp.com
Beit Cure Hospital,"Box 36961, Plot 34872A, Great N, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14326/Beit_Cure_Hospital,zambiayp.com
Bonafide Innovation Hub,"Corner Freedom Way/Kalambo Road Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18650/Bonafide_Innovation_Hub,zambiayp.com
BUGS MEDIA SERVICES,"KAFUE ROAD, LUSAKA, Zambia",,,lusaka,https://www.zambiayp.com/company/17977/BUGS_MEDIA_SERVICES,zambiayp.com
Cavendish University Zambia,"Corner of Great North and Washama road Villa Elizabeth, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/15083/Cavendish_University_Zambia,zambiayp.com
CFB Medical Centre & Hospital,"Plot 4192 Addis Ababa Drive P.O. Box 32119 10101, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14329/CFB_Medical_Centre_Hospital,zambiayp.com
Chic Bridal Store,"Mosi o Tunya Road Woodlands Chalala , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19051/Chic_Bridal_Store,zambiayp.com
Climate Management Limited,"18 Mwapona Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5216/Climate_Management_Limited,zambiayp.com
Clickplus Media,"kamwala south lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19234/Clickplus_Media,zambiayp.com
Computer Express,"Shop 57-60 Carrousel Centre, Lumumba Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4502/Computer_Express,zambiayp.com
DYNAMIC BUSINESS SOLUTIONS LIMITED,"ROOM 143, FIRST FLOOR, CAROUSEL SHOPPING CENTRE, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17766/DYNAMIC_BUSINESS_SOLUTIONS_LIMITED,zambiayp.com
EASY CHOICES LIMITED,"Plot 12052, Lumumba Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18790/EASY_CHOICES_LIMITED,zambiayp.com
Eco Laundry and Dry cleaners,"Sunsoft Mall Chiparamba road , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18696/Eco_Laundry_and_Dry_cleaners,zambiayp.com
Ego Print,"Plot No. 20 Manzi Valley Road, New Avondale, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18503/Ego_Print,zambiayp.com
Emirates Airlines,"Acacia Park, Thabo Mbeki Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1567/Emirates_Airlines,zambiayp.com
GIO ELECTRONICS,"Olympia park P.O BOX. 39439, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18851/GIO_ELECTRONICS,zambiayp.com
GlobeCore,"ELUNDA 2, RHODES PARK, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18153/GlobeCore,zambiayp.com
GMAKE ENTERPRISES,"Plot 13A Mimosa Drive. Chilanga, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18098/GMAKE_ENTERPRISES,zambiayp.com
Grande Fratelli Enterprises,"Plot 12547, Zambezi Road, Roma, Lusaka , Zambia",,,lusaka,https://www.zambiayp.com/company/17679/Grande_Fratelli_Enterprises,zambiayp.com
Great Wall Casino,"Plot 10865, Corner of Kafue/Lumumba Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16764/Great_Wall_Casino,zambiayp.com
Handmaid Sisters Convent,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/8121/Handmaid_Sisters_Convent,zambiayp.com
Hi Vendor,"Zambia, Lusaka",,,lusaka,https://www.zambiayp.com/company/19204/Hi_Vendor,zambiayp.com
iMatehost Solutions Limited,"Kabwata Site and Service. House No 366, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19009/iMatehost_Solutions_Limited,zambiayp.com
Industrial Training Centre,"Buyantanshi Rd, Box 34785, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14447/Industrial_Training_Centre,zambiayp.com
Italian School,"Stand 4919, Lubu Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7399/Italian_School,zambiayp.com
Kachema Meat Suppliers,"Unnamed Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4588/Kachema_Meat_Suppliers,zambiayp.com
K-Chicks,"Corner Mall, 2nd Floor, Shop No.27 Northmead, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17338/K_Chicks,zambiayp.com
Kings Highway Sda School,"P.0. Box 36010, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7407/Kings_Highway_Sda_School,zambiayp.com
Lawn Irrigation Techn,"Lusaka Unza area, Zambia",,,lusaka,https://www.zambiayp.com/company/16305/Lawn_Irrigation_Technologies,zambiayp.com
Lusaka Hardware Ltd,"690 Chachacha Rd, P.O.Box 32765, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/5023/Lusaka_Hardware_Ltd,zambiayp.com
Lusaka eye Hospital,"59 Chipwenupwenu Road, Makeni 10101, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/14339/Lusaka_eye_Hospital,zambiayp.com
Luxwrist,"6 Parliament Road Olympia Park, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17832/Luxwrist,zambiayp.com
Manje Manje Taxi,"Room 9 Site Building, Manda Hill Mall, Off Manchinchi Rd, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/19129/Manje_Manje_Taxi,zambiayp.com
Marie Stopes International Zambia,"Plot 120 Kudu Road, Kabulonga , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4365/Marie_Stopes_International_Zambia,zambiayp.com
Melsim Lodge,"Mass Media Area, next to Radio Christian Voice, behind Flamingo Supermarket, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16584/Melsim_Lodge,zambiayp.com
M&ESz,"ZINGALUME, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17427/MESz,zambiayp.com
MFI Docuument Solutions,"Plot 1192, Lunzua Road , Off adisababa Drive , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17194/MFI_Docuument_Solutions,zambiayp.com
Mika Convention Center,"Farm 34A/9, Waterfalls, Meanwood, Great East Road, P.O. Box: 38836, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/16585/Mika_Convention_Center,zambiayp.com
Mima Sanitation Services,"Corner Manchinchi Road, Garden, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18987/Mima_Sanitation_Services,zambiayp.com
Ministry Of Education,"89 Corner of Chimanga and Mogadishu Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7574/Ministry_Of_Education,zambiayp.com
Myzed Apps Developers,"7603, Off Buluwe Road, Woodlands, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18754/Myzed_Apps_Developers,zambiayp.com
Oshechem Chemicals,"Church Chilubi , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18020/Oshechem_Chemicals,zambiayp.com
Palma Private School,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7374/Palma_Private_School,zambiayp.com
Peace Corps,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/13633/Peace_Corps,zambiayp.com
Pioneer Power Techniques Limited,"Renaissance House, 5187 Nchoncho Road, Villa Elizabetha, P.O. Box: 34937, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4578/Pioneer_Power_Techniques_Limited,zambiayp.com
Pricey Media Base,"Cairo Road, Central Park, Plot No. 5 Down Floor., Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18082/Pricey_Media_Base,zambiayp.com
Radio Q-FM,"Plot No: 1198A, Addis Ababa Drive 10101, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/1508/Radio_Q_FM,zambiayp.com
Radian Stores Ltd,"Plot 6437 Mukwa Road, Bata Complex, Heavy Industrial Area, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2775/Radian_Stores_Ltd,zambiayp.com
Real Meat Company Ltd,"P.O.Box 35108, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/3940/Real_Meat_Company_Ltd,zambiayp.com
Rephidim Institute Ltd,"Farm 690 Ferngrove Kasupe, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7481/Rephidim_Institute_Ltd,zambiayp.com
Seedco Zambia  Limited,"Plot 7256-60 Kachidza Rd off Njolwe Rd, Industrial Area, P.O.Box 35310, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/4602/Seedco_Zambia_Limited,zambiayp.com
Solution Zambia,"Woodlands, Lusaka zambuia, Zambia",,,lusaka,https://www.zambiayp.com/company/17751/Solution_Zambia,zambiayp.com
St. Francis and Clare School,"24/349 Chipata Compound  Postnet 281, P. Bag E891 Manda Hill, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7398/St_Francis_and_Clare_School,zambiayp.com
SUPPER POWER PACK SYSTEMS,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/18224/SUPPER_POWER_PACK_SYSTEMS,zambiayp.com
Synwave Power Zambia,"Roma, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17555/Synwave_Power_Zambia,zambiayp.com
TECHTRON SPACE TECHNOLOGIES LIMITED,"Shatumbu Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/17951/TECHTRON_SPACE_TECHNOLOGIES_LIMITED,zambiayp.com
Vehicle Centre Zambia Ltd,"Plot 9558 Sheki Sheki Road, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2526/Vehicle_Centre_Zambia_Ltd,zambiayp.com
World Vision Intrenational,"Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/13203/World_Vision_Intrenational,zambiayp.com
Zambia Police Service,"PO Box 50103, Independence avenue 10101 , Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/2226/Zambia_Police_Service,zambiayp.com
Zanaco,"Cairo Rd, P.O.Box 33611, Lusaka, Zambia",,,lusaka,https://www.zambiayp.com/company/7043/Zanaco,zambiayp.com
